Probecard,Freq1,Freq2,PRR_record,Temp_coeff,Test_time,Power_supply,Propagation_delay,Rise_time,Fall_time,Resistance,Functional
PC02,15.88,16.45,1121,23.8,1.98,16.14,2.84,283,200,1.834,-184.231
PC02,18.69,17.28,1124,24.8,1.83,20.49,3.81,235,200,1.651,-134.691
PC02,17.67,17.1,1121,24.4,2.02,18.16,3.46,258,200,1.975,-157.828
PC02,14.01,15.51,1124,22.9,2.98,13.07,1.63,327,198,1.87,-227.248
PC02,17.31,16.55,1121,24,2.18,18.81,3.13,266,200,1.772,-166.304
PC02,12.91,14.97,1121,22.9,3,12.09,1.68,333,199,1.868,-233.98
PC02,20.66,17.87,1121,25.6,1.15,22.57,4.23,203,201,1.736,-102.961
PC02,17.72,16.92,1121,24.4,1.93,17.93,3.38,256,201,1.882,-156.19
PC02,17.06,16.52,1121,24.2,2,17.23,3.18,271,201,1.593,-172.259
PC02,11.45,14.61,1124,22.4,2.89,11,1.34,351,198,1.786,-251.355
PC02,20.51,17.65,1121,25.4,1.51,23.26,4.26,207,201,1.922,-106.606
PC02,14.43,16.05,1121,23.5,2.4,13.59,2.33,307,200,1.771,-206.871
PC02,16.59,17.21,1124,24.3,2.3,17.81,3.26,263,200,1.894,-163.61
PC02,13.76,15.61,1121,23.1,2.57,13.48,2.18,324,199,1.934,-224.285
PC02,14.04,15.78,1124,23.3,2.8,14.47,2.35,313,199,1.858,-213.093
PC02,18.15,16.89,1121,24.4,1.95,18.13,3.1,252,200,1.914,-152.053
PC02,16.63,16.2,1124,24.1,2.62,17.08,3.01,281,200,1.981,-181.363
PC02,16.39,16.57,1121,23.8,2.12,17.12,2.87,278,199,1.761,-179.179
PC02,13.69,15.52,1121,23.1,2.74,13.21,2.08,325,199,1.898,-225.263
PC02,14.2,15.91,1121,23.6,2.4,13.95,2.25,307,199,1.859,-206.526
PC02,15.04,15.87,1124,23.3,2.83,14.02,2.13,311,199,1.871,-212.71
PC02,15.6,16.48,1124,23.5,2.19,16.05,2.39,290,200,2.017,-190.314
PC02,11.41,14.77,1124,22.2,3.47,9.19,1.47,362,199,1.622,-263.42
PC02,14.94,15.96,1121,23.5,2.32,15.13,2.51,303,199,1.974,-203.535
PC02,18.06,16.55,1121,24.7,1.71,18.63,3.83,248,201,1.947,-148.747
PC02,16.83,16.55,1121,23.9,1.8,17.05,2.97,270,200,1.624,-169.966
PC02,15.19,16.44,1121,23.5,2.35,15.26,2.36,291,200,1.561,-190.668
PC02,18.19,17.34,1121,24.4,1.86,19.33,3.32,249,201,1.817,-150.167
PC02,10.69,14.94,1124,22.2,3.01,9.81,1.13,372,199,1.68,-272.616
PC02,5.61,12.77,1124,20.5,3.86,3.11,-0.49,455,195,1.917,-354.623
PC02,19.17,17.64,1124,25,1.47,21.04,3.45,229,201,1.715,-129.676
PC02,12.73,15.31,1121,22.7,2.97,13.17,1.39,343,199,1.796,-241.574
PC02,10.55,14.28,1121,21.9,3.44,8.78,1.12,377,198,1.815,-278.061
PC02,13.05,15.51,1124,22.9,2.59,12.61,1.81,332,199,1.837,-231.196
PC02,15.58,15.75,1124,23.9,2.49,15.92,2.6,287,200,1.803,-187.625
PC02,18.12,17.25,1121,24.4,1.82,18.17,3.64,252,201,1.758,-153.289
PC02,16.88,16.66,1124,24.1,2.39,17.48,2.95,270,199,1.764,-170.27
PC02,14.41,15.67,1121,23,2.38,13.9,2.3,312,199,1.81,-212.275
PC02,12.98,16.3,1121,22.8,2.82,13.36,1.42,331,199,1.769,-231.319
PC02,17.83,16.95,1124,24.4,2.03,18.93,3.17,255,200,2.211,-154.808
PC02,14.19,15.84,1124,23.4,2.44,13.96,2.63,304,199,1.653,-205.504
PC02,19.98,17.85,1124,25,1.6,22.19,3.99,219,200,1.94,-120.042
PC02,12.27,14.96,1124,22.7,2.87,11.08,1.62,349,198,1.597,-249.012
PC02,20.4,18.19,1121,25.2,1.46,22.83,4.29,210,201,1.977,-110.83
PC02,18.9,17.55,1124,24.8,1.62,21.1,3.83,237,201,1.831,-136.873
PC02,16.83,16.79,1124,24.2,2,18.84,2.97,258,201,1.694,-159.566
PC02,13.48,15.52,1124,23,2.6,13.67,2.09,320,198,1.898,-221.62
PC02,12.99,15.63,1124,22.9,2.83,12.43,1.73,330,199,1.832,-230.064
PC02,14.82,16.18,1124,23.5,2.23,15.59,2.47,300,200,1.987,-200.391
PC02,16.3,16.85,1124,24.3,2.21,17.88,2.98,273,200,1.848,-173.952
PC02,11.24,14.4,1124,22.2,3.24,9.95,0.96,366,198,1.855,-266.784
PC02,10.46,14.65,1124,22.2,3.09,9.4,0.85,369,198,1.747,-269.671
PC02,10.22,14.32,1121,22.1,3.26,7.95,1.07,374,197,1.821,-275.181
PC02,10.68,14.22,1121,21.8,2.95,8.36,0.75,377,198,1.825,-277.061
PC02,19.83,16.87,1121,25,1.36,21.46,3.78,228,201,1.778,-127.126
PC02,15.27,16.19,1121,23.8,2.21,16.22,2.65,287,200,1.764,-187.419
PC02,17.52,16.4,1124,24.6,1.91,19.39,3.25,251,200,1.793,-150.071
PC02,19.63,17.23,1124,24.8,1.74,20.61,3.41,228,201,2.154,-129.149
PC02,11.12,14.35,1124,22.1,2.8,9.32,1.08,365,198,1.432,-266.12
PC02,16.1,16.8,1121,24,2.1,16.53,3.24,281,199,1.684,-180.767
PC02,12.79,15.63,1121,22.6,3.07,11.45,1.67,340,198,1.733,-239.404
PC02,14.38,15.7,1121,23.4,2.82,14.25,2.12,306,199,1.805,-207.007
PC02,11.48,15.11,1121,22.3,3.13,9.48,0.87,360,198,1.989,-261.267
PC02,16.17,16.69,1121,23.9,2.23,15.9,2.75,278,200,1.863,-178.486
PC02,16.14,16.37,1124,23.8,2.5,16.14,2.65,284,200,1.739,-183.961
PC02,18.6,17.01,1121,24.6,1.86,19.96,3.7,241,201,1.935,-141.072
PC02,9.75,14.2,1121,21.8,3.55,7.1,0.64,388,197,1.698,-290.023
PC02,14.97,16.47,1121,23.3,2.53,13.95,2.37,303,199,1.816,-204.761
PC02,12.34,15.55,1121,22.7,3.23,11.69,1.92,343,198,1.785,-243.791
PC02,14.43,15.95,1124,23.4,2.63,13.88,2.25,310,198,1.862,-209.636
PC02,17.14,17.4,1121,24.5,2.04,18.45,3.36,255,200,1.889,-156.364
PC02,11.29,14.81,1124,22.3,2.87,8.57,1.42,359,198,1.83,-259.353
PC02,12.72,15.34,1121,22.7,2.97,11.66,1.5,339,199,1.514,-238.706
PC02,18.85,17.76,1124,24.9,1.83,19.76,3.93,234,201,1.747,-134.733
PC02,19.88,17.61,1121,25.1,1.82,21.62,3.93,219,201,1.879,-119.66
PC02,20,17.58,1124,25.1,1.44,21.16,3.98,217,202,1.743,-117.487
PC02,15.38,15.74,1121,23.6,2.26,15.81,2.64,292,200,1.769,-193.928
PC02,13.45,14.86,1124,23,2.72,12.17,1.72,327,199,1.754,-227.817
PC02,10.76,14.3,1124,22,3.17,8.14,0.93,375,197,1.638,-275.468
PC02,14.09,16.05,1121,23.1,2.5,13.02,1.98,316,199,1.882,-216.2
PC02,15.7,16.19,1124,23.9,2.37,17.04,2.84,289,200,1.706,-189.132
PC02,16.87,16.92,1121,24.1,2.09,17.06,3.52,268,201,1.811,-168.446
PC02,15.78,16.51,1121,23.9,2.16,15.55,2.48,289,200,1.669,-189.22
PC02,13.03,15.03,1121,22.8,2.66,11.51,1.71,336,199,1.769,-236.336
PC02,13.66,15.78,1124,23.2,2.38,14.55,2.11,316,199,1.991,-215.941
PC02,19.8,17.43,1121,25.2,1.86,21.42,3.69,220,201,1.971,-120.042
PC02,16.54,16.06,1121,24,2.24,17.25,2.77,277,199,1.516,-176.79
PC02,19.53,17.57,1124,24.9,1.42,21.2,4.29,224,200,1.854,-125.052
PC02,12.35,15.48,1124,22.7,2.82,11.66,1.68,343,198,1.859,-243.507
PC02,18.95,16.97,1124,24.8,1.79,19.52,3.73,237,201,1.975,-137.62
PC02,14.14,15.41,1124,23.4,2.46,13.72,1.98,313,199,1.98,-213.641
PC02,17.26,17.06,1124,24,2.04,17.92,3.05,264,201,1.865,-163.824
PC02,19.62,17.4,1121,25.1,1.87,20.58,3.95,226,201,1.969,-127.381
PC02,20.57,17.87,1121,25.5,1.4,22.74,4.33,209,201,1.735,-108.392
PC02,8.21,13.66,1124,21.1,3.74,5.98,-0.05,410,197,1.835,-309.614
PC02,16.31,16.59,1124,23.8,2.81,16.6,2.76,283,200,1.905,-182.627
PC02,12.91,15.19,1124,22.9,2.83,11.72,1.7,337,199,1.87,-236.908
PC02,13.7,15.46,1121,23,2.75,13.62,2.09,320,199,1.897,-220.591
PC02,17.46,16.62,1121,24.3,2.01,18.15,3.1,261,201,1.513,-160.858
PC02,18.58,17.23,1124,24.7,1.83,20.31,4.06,239,201,1.893,-139.754
PC02,20.31,18.03,1124,25.2,1.58,22.16,4.34,206,201,1.983,-106.544
PC02,14.44,15.61,1121,23.5,2.31,14.37,2.53,303,199,1.854,-202.868
PC02,18.2,17.31,1121,24.5,1.86,18.78,3.69,249,200,1.968,-149.893
PC02,12,14.72,1124,22.3,3.03,11.32,1.57,349,199,1.909,-249.653
PC02,9.83,14.02,1121,21.7,3.08,7.66,0.54,387,197,1.759,-287.041
PC02,13.85,15.63,1121,23.1,2.43,13.7,2.02,321,199,1.698,-220.826
PC02,18.59,17.18,1121,24.7,1.7,20.76,3.73,242,201,1.949,-142.07
PC02,17.6,16.94,1121,24.4,2.1,18.23,3.27,258,200,1.7,-157.457
PC02,9.98,14.07,1124,21.7,3.74,6.62,0.52,385,198,1.696,-284.478
PC02,13.31,15.29,1121,22.9,2.91,12.35,1.74,328,198,1.794,-228.296
PC02,17.2,16.38,1124,24.2,1.91,17.6,3.03,267,200,1.723,-167.194
PC02,13.68,15.78,1121,23,2.58,12.81,1.94,325,199,1.831,-225.542
PC02,10.32,14.67,1124,22.1,3.36,8.89,1.07,371,198,1.894,-272.049
PC02,14.39,16.27,1124,23.3,2.51,13.6,1.87,312,200,1.728,-213.478
PC02,17.39,17.13,1121,24.6,2.16,18.37,3.29,252,200,1.632,-152.583
PC02,18.97,17.05,1121,24.7,1.84,20.56,4.1,236,201,1.993,-135.949
PC02,15.79,15.99,1121,23.7,2.69,15.63,2.89,288,199,1.98,-188.89
PC02,17.3,16.89,1124,24.2,2.31,17.55,3.41,267,200,1.667,-167.743
PC02,10.21,14.51,1121,21.9,2.67,8.53,0.79,383,198,1.907,-282.526
PC02,18.75,17.41,1124,24.6,1.83,19.58,4,239,201,1.946,-139.606
PC02,13.22,15.02,1121,22.9,2.72,12.39,2.23,330,200,1.777,-231.251
PC02,19.97,17.76,1121,25.1,1.31,22.36,4.42,218,201,1.717,-119.347
PC02,17.16,17.13,1121,24.4,2.27,18.54,3.09,259,200,1.857,-159.307
PC02,16.1,16.03,1124,23.8,2.04,17.18,2.99,284,200,1.778,-184.318
PC02,9.53,13.95,1121,21.7,3.42,8.44,0.62,388,198,1.562,-288.004
PC02,19.77,18.35,1124,25.2,1.78,21.39,3.85,219,201,1.719,-118.457
PC02,13.66,15.62,1121,23.2,2.34,13.63,1.92,322,199,1.492,-222.017
PC02,17.59,16.45,1124,24.2,1.65,18.18,3.15,260,200,1.933,-160.704
PC02,14.58,15.71,1121,23.4,2.97,14.57,2.25,305,199,1.772,-205.238
PC02,13.33,15.13,1121,22.8,2.81,11.97,1.65,334,198,1.943,-234.046
PC02,10.13,14.43,1121,21.9,3.25,8.58,1.25,377,197,1.854,-276.942
PC02,10.19,14.24,1121,21.8,2.94,7.85,0.38,378,198,1.903,-278.749
PC02,14.12,15.25,1124,23.4,2.47,14.83,2.13,312,199,1.587,-212.402
PC02,13.26,15.19,1124,22.8,2.65,11.12,1.95,331,198,1.571,-232.241
PC02,23.19,18.25,1121,26,0.97,25.66,5.24,167,203,1.977,-67.439
PC02,12.15,15.75,1121,22.6,2.67,11.54,1.44,342,198,1.931,-242.742
PC02,14.88,16.14,1121,23.6,2.51,14.75,2.61,301,199,2.145,-201.089
PC02,16.62,16.45,1121,24,2.12,16.69,3.12,271,200,1.955,-171.162
PC02,12.96,14.66,1124,22.7,3.03,12.25,1.78,335,199,1.532,-236.068
PC02,15.66,16.21,1121,23.9,2.52,16.65,3.08,287,200,1.829,-187.369
PC02,21.7,18.12,1124,26,1.45,25.25,5.07,177,202,1.96,-78.081
PC02,17.86,17.34,1121,24.4,2.05,19.32,3.61,251,200,1.589,-152.029
PC02,14.93,15.87,1124,23.5,2.18,14.77,2.39,300,199,1.821,-200.554
PC02,16.93,16.45,1121,24.1,1.99,16.95,3.15,272,199,1.778,-171.905
PC02,18.28,17.56,1121,24.7,1.72,20.78,3.59,238,201,1.969,-137.983
PC02,5.53,13.02,1124,20.4,3.86,2.33,-0.42,452,197,1.577,-352.859
PC02,16.39,16.54,1124,24,2.24,17.36,3.03,273,200,1.964,-172.763
PC02,17.44,16.67,1124,24.4,1.85,17.94,3.31,258,201,1.801,-157.951
PC02,18.31,16.86,1121,24.4,2.46,18.15,3.27,251,201,1.851,-151.457
PC02,17.71,16.67,1121,24.3,2.14,17.96,3.29,253,201,2.086,-152.798
PC02,21.18,17.79,1121,25.6,1.41,23.57,4.34,204,201,2.001,-103.269
PC02,15.28,15.89,1121,23.6,2.39,15.4,2.46,297,200,1.704,-197.768
PC02,12.67,15.57,1124,22.7,3.04,11.08,1.38,340,199,1.732,-241.719
PC02,12.34,14.67,1121,22.6,2.75,11.98,1.2,341,199,1.895,-241.627
PC02,13.41,15.08,1121,22.9,2.99,13.07,2.07,330,199,1.609,-230.595
PC02,11.64,14.58,1121,22.2,2.78,9.58,1.06,361,198,1.962,-261.956
PC02,16.32,16.69,1124,23.8,1.92,16.15,2.27,282,200,1.856,-182.218
PC02,12.25,15.52,1121,22.7,2.8,11.99,1.7,347,199,1.692,-248.335
PC02,18.89,17.49,1124,24.8,1.88,20.73,3.96,222,201,1.9,-122.065
PC02,17.42,16.65,1124,24.4,1.76,18.33,3.24,259,201,1.886,-159.034
PC02,14.43,15.53,1124,23.3,2.65,14.05,2.15,311,200,1.633,-211.131
PC02,20.12,17.52,1124,25,1.58,21.47,3.97,220,201,1.816,-119.84
PC02,17.04,16.53,1121,24,1.86,17.53,3.1,268,200,1.873,-169.488
PC02,9.3,14.4,1121,21.7,3.32,8.69,0.57,391,198,1.696,-290.876
PC02,13.27,15.37,1121,23.2,2.34,13.36,1.84,323,199,1.963,-222.374
PC02,18.35,17.44,1121,24.5,1.3,19.83,3.17,247,200,1.873,-147.475
PC02,14.22,15.58,1121,23.2,2.89,13.93,1.86,311,198,1.746,-210.291
PC02,15.47,15.53,1124,23.8,2.5,15.69,2.68,289,199,1.823,-188.942
PC02,16.67,16.63,1124,24,2.35,17.21,3.08,274,200,1.951,-173.391
PC02,17.17,16.63,1121,24.3,2.09,18.42,3.58,261,200,1.901,-161.809
PC02,19.99,17.76,1121,25.1,1.78,21.47,3.83,215,201,2.013,-115.284
PC02,12.67,15.29,1121,22.6,2.95,11.97,1.85,340,199,1.733,-240.614
PC02,11.22,14.47,1121,22,2.93,8.9,1.05,372,199,1.727,-272.539
PC02,14.48,16.05,1121,23.2,2.93,14.2,2.28,305,199,1.518,-205.978
PC02,11.02,14.5,1121,22.1,3.08,9.43,1.08,365,199,1.681,-265.981
PC02,17.74,16.85,1124,24.6,1.86,19.4,3.6,250,200,1.783,-150.865
PC02,16.46,16.28,1124,23.9,2.18,16.95,2.77,278,199,1.674,-178.767
PC02,13.84,15.82,1121,23.1,2.76,13.39,2.2,318,199,1.83,-218.432
PC02,11.77,14.38,1124,22.3,2.79,10.59,0.97,357,197,1.689,-257.107
PC02,13.09,15.29,1121,22.9,2.88,13.08,1.97,327,199,1.487,-227.481
PC02,14.47,15.71,1121,23.3,2.21,14.23,2.37,308,200,1.764,-209.788
PC02,16.73,16.74,1124,24.1,1.9,18.07,3.32,262,200,1.771,-163.16
PC02,12.96,15.54,1124,22.9,2.81,12.09,2.11,327,198,1.789,-227.191
PC02,15.39,15.91,1121,23.7,2.52,15.11,2.67,293,200,1.762,-192.34
PC02,15.54,16.14,1121,23.8,2.03,17.36,2.81,283,200,1.664,-182.533
PC02,15.76,16.11,1121,23.8,2.24,16.01,2.64,287,199,1.911,-187.167
PC02,17.49,16.56,1124,24.4,1.9,18.46,3.71,254,200,1.675,-154.525
PC02,13.69,15.54,1121,22.9,2.47,13.67,1.91,322,199,1.673,-222.403
PC02,15.49,15.89,1121,23.7,2.43,15.93,2.71,293,199,1.691,-192.503
PC02,10.93,14.79,1121,22.2,3.22,9.46,1.25,366,198,1.743,-265.185
PC02,17.9,16.61,1121,24.7,1.94,18.89,3.41,253,201,1.9,-153.535
PC02,4.89,12.55,1124,20,4.01,1.32,-1.33,476,196,1.28,-375.927
PC02,16.6,16.1,1124,23.8,2.62,16.83,2.83,278,200,1.798,-178.41
PC02,15.69,16.17,1124,24,1.97,16.68,2.81,281,199,1.562,-180.926
PC02,13.15,14.94,1121,23,2.7,12.89,1.79,328,199,1.727,-228.688
PC02,17.93,17.37,1124,24.8,1.91,19.33,3.4,246,200,1.911,-146.439
PC02,12.05,14.62,1124,22.7,3.23,10.63,1.62,345,201,1.622,-245.5
PC02,17.12,16.36,1124,24.2,1.88,18.36,3.21,257,201,1.898,-156.285
PC02,16.11,16.5,1121,23.9,2.43,15.86,2.72,280,199,1.695,-181.451
PC02,14.02,15.88,1124,23.4,2.52,14.54,2.17,310,199,1.709,-210.06
PC02,14.63,15.77,1121,23.4,2.27,14.18,2.44,307,199,1.901,-207.791
PC02,15.27,16.01,1124,23.4,2.51,15,2.67,297,199,1.63,-197.528
PC02,19.43,17.68,1124,24.7,1.46,21.25,4.02,224,201,1.76,-125.603
PC02,12.09,15.08,1124,22.4,2.76,10.66,1.82,347,199,1.498,-247.844
PC02,15.27,16.17,1121,23.6,2.64,15.18,2.45,289,200,1.66,-188.138
PC02,8.3,14.26,1124,21.6,3.82,7.31,0.49,402,197,1.873,-301.518
PC02,15.67,16.15,1124,23.7,2.15,15.58,2.25,292,199,2.003,-192.366
PC02,10.58,14.8,1124,21.7,3.36,9.43,1.13,374,198,1.951,-274.475
PC02,11.34,15,1124,22.4,3.01,11.4,1.42,361,198,1.779,-260.918
PC02,14.05,15.43,1121,23.1,2.67,13.34,1.93,318,200,1.828,-219.552
PC02,10.93,14.62,1121,22.2,3.14,9.9,1.03,369,198,1.534,-268.818
PC02,16.07,16.71,1121,23.8,2.33,16.82,2.81,285,200,1.7,-186.176
PC02,14.77,16.29,1121,23.4,2.37,14.67,2.5,305,198,1.902,-205.367
PC02,18.3,17.2,1124,24.4,2.18,18.91,3.78,250,201,1.934,-149.953
PC02,14.35,15.77,1124,23.2,2.52,13.96,2.18,312,199,1.508,-213.389
PC02,17.64,16.67,1124,24.5,1.88,18.82,3.25,255,201,1.82,-155.622
PC02,21.67,18.81,1121,25.7,1.41,24.19,4.66,190,202,1.855,-91.228
PC02,16.09,16.37,1124,23.7,2.56,15.99,2.64,287,199,1.735,-187.982
PC02,14.43,15.71,1121,23.6,2.32,14.5,2.58,301,199,1.731,-201.144
PC02,14.01,16.17,1121,23.4,2.5,15.69,2.67,308,199,1.796,-209.226
PC02,14.41,16.35,1121,23.4,3.07,15.4,2.56,306,199,1.83,-205.895
PC02,12.47,15.41,1121,22.8,2.83,12.64,1.68,340,198,1.737,-240.819
PC02,15.17,15.5,1124,23.5,2.69,15.23,2.62,302,199,1.739,-202.95
PC02,19.57,17.51,1121,25,1.62,20.76,3.89,224,202,1.911,-125.005
PC02,13.79,15.44,1124,23.1,2.57,13.09,2.3,318,199,1.833,-218.347
PC02,18.05,17.07,1121,24.7,1.84,19.43,3.39,245,201,1.899,-144.888
PC02,14.87,15.67,1121,23.6,2.49,14.09,2.23,306,199,1.703,-205.995
PC02,11.44,14.43,1121,22.5,3.32,9.85,1.27,361,198,1.731,-260.648
PC02,12.53,15.21,1124,22.7,2.88,11.48,1.67,338,199,1.631,-239.233
PC02,16.51,16.66,1121,24,1.89,17.04,3.03,273,200,1.875,-172.985
PC02,9.92,14.41,1124,21.8,3.57,7.82,0.93,384,198,1.693,-283.875
PC02,13.44,15.13,1121,23.1,2.68,12.3,1.17,326,199,2.144,-226.948
PC02,13.43,15.95,1124,23,2.85,12.97,2.14,325,199,1.561,-225.528
PC02,14.68,15.89,1124,23.2,2.65,14.89,2.08,311,199,1.902,-211.057
PC02,15.42,15.8,1121,23.6,2.66,15.84,2.45,292,199,1.81,-192.594
PC02,19.04,17.19,1124,24.9,1.9,20.42,3.98,230,201,1.941,-129.955
PC02,15.04,16.03,1121,23.6,2.47,15.46,2.68,297,200,1.981,-198.101
PC02,16.56,16.65,1124,24.1,2.05,16.67,3.06,275,200,1.829,-175.704
PC02,12.84,15.45,1121,22.7,2.8,11.66,1.73,338,199,1.842,-238.771
PC02,19.79,17.99,1121,25.1,1.9,21.37,4.14,224,201,1.985,-124.246
PC02,14.06,16.15,1121,23.4,2.13,14.8,2.05,308,199,1.868,-208.895
PC02,6.85,13.57,1121,20.9,3.74,4.36,0.09,431,198,1.703,-330.901
PC02,14.45,16.1,1124,23.5,2.07,14.43,2.33,302,199,1.877,-202.155
PC02,10.14,14.28,1121,21.8,2.91,8.96,0.81,379,199,1.769,-278.896
PC02,16.46,16.62,1124,24.1,2.25,17.37,3.05,270,199,1.953,-171.124
PC02,12.08,14.72,1121,22.5,2.76,12.23,1.23,346,198,1.703,-246.678
PC02,9.37,14.48,1121,21.6,3.18,7.39,0.67,389,198,1.748,-290.017
PC02,18.01,16.77,1124,24.5,2.09,19.48,3.51,246,200,1.819,-146.396
PC02,16.59,16.5,1124,24.1,2.51,17.53,2.97,267,200,1.722,-167.885
PC02,14.37,16.13,1121,23.3,2.31,13.67,1.91,309,199,1.648,-210.058
PC02,16.34,16.4,1121,24.1,2.36,17.47,3.21,268,200,1.739,-168.616
PC02,19.06,17.32,1121,24.8,1.62,20.47,3.85,232,200,2.151,-132.017
PC02,10.45,14.06,1121,22,3.26,8.72,1.19,371,198,1.57,-272.416
PC02,12.25,14.92,1121,22.4,2.72,11,1.75,348,198,1.87,-249.034
PC02,12.86,15.17,1124,22.6,2.66,12.05,1.89,338,199,1.728,-239.778
PC02,18.06,16.99,1124,24.5,1.88,17.99,3.78,255,200,1.81,-155.358
PC02,13.01,15.31,1121,23,2.58,12.49,1.83,330,199,1.719,-229.22
PC02,13.47,15.72,1124,23.1,2.59,13.99,2.07,322,199,1.758,-221.317
PC02,15.52,16.23,1121,23.6,2.59,16.13,2.58,288,200,2.104,-189.119
PC02,14.94,16.35,1124,23.6,2.68,14.57,2.36,297,201,1.686,-197.345
PC02,9.23,14.01,1121,21.5,3.2,7.53,0.33,399,198,1.844,-298.513
PC02,9.89,14.13,1124,21.7,3.36,7.66,0.74,390,198,1.663,-289.81
PC02,13.12,14.86,1124,22.9,2.79,12.93,1.67,329,198,1.681,-230.408
PC02,14.47,16.45,1124,23.5,2.76,15.41,2.27,304,198,1.738,-204.441
PC02,16.08,16.18,1121,23.6,2.71,16.55,2.92,287,200,1.667,-186.556
PC02,16.63,16.31,1121,23.8,1.91,16.45,2.97,276,200,1.896,-177.056
PC02,13.69,15.82,1121,23.1,2.74,13.23,2,322,199,1.761,-222.107
PC02,16.48,16.42,1121,23.8,2.15,17.27,2.67,277,199,1.834,-177.235
PC02,16.28,16.57,1124,24.3,2.06,18.16,3.17,271,200,1.714,-172.017
PC02,13.28,15.33,1124,22.6,2.52,12.57,1.9,335,199,1.886,-236.006
PC02,22.01,18.26,1121,25.9,1.5,23.47,4.63,190,202,2.002,-89.893
PC02,15.55,16.02,1121,23.7,2.42,15.67,2.75,287,200,1.744,-187.196
PC02,19.08,17.35,1121,25,1.51,20.95,4.15,225,201,1.848,-125.282
PC02,14.35,15.89,1124,23.4,2.51,13.86,2.74,311,198,1.864,-211.501
PC02,17.3,16.68,1121,24.2,1.7,18.4,3.1,261,201,2.023,-161.092
PC02,17.58,16.87,1124,24.2,2.19,18.62,3.21,259,200,1.893,-160.983
PC02,17.18,16.59,1124,24.2,2.26,17.44,3.21,260,201,1.849,-159.72
PC02,14.22,16.26,1124,23.2,2.62,13.73,2.05,316,199,1.809,-215.849
PC02,16.43,16.2,1121,23.9,2.39,16.31,3.02,282,201,1.851,-182.519
PC02,15.19,16.12,1121,23.4,2.64,15.15,2.58,294,200,1.771,-194.518
PC02,17.71,16.92,1124,24.4,2.05,17.46,3.48,257,200,1.846,-157.953
PC02,24.7,19.26,1121,26.8,0.7,28.2,5.69,138,202,1.965,-38.46
PC02,15.95,16.32,1121,23.7,2.09,16.17,2.81,288,200,1.835,-189.128
PC02,15.24,15.99,1121,23.5,2.82,14.29,2.16,300,200,1.737,-200.113
PC02,12.97,15.72,1124,22.8,2.96,11.55,1.88,332,198,1.837,-233.297
PC02,14.28,15.6,1121,23.2,2.74,13.68,2.42,312,199,1.739,-213.147
PC02,14.4,15.9,1121,23.2,2.98,14.32,2.1,308,200,1.807,-207.66
PC02,13,15.59,1124,22.8,2.52,12.41,1.85,328,200,1.939,-228.486
PC02,16.3,16.37,1124,24.1,2,16.51,2.72,280,200,2.035,-180.443
PC02,16.05,15.8,1124,23.7,2.19,15.82,2.8,292,200,1.842,-191.941
PC02,15.15,16.12,1121,23.4,2.23,14.56,2.02,303,199,1.528,-203.145
PC02,16.18,16.45,1121,23.9,2.44,15.56,3.12,279,200,1.834,-180.232
PC02,16.63,16.22,1124,24,2.49,16.97,3.3,271,201,1.828,-172.09
PC02,21.04,17.93,1124,25.6,1.88,23.1,4.3,195,201,1.903,-96.394
PC02,19.56,17.76,1124,24.9,1.75,21.18,4.2,221,200,1.938,-121.352
PC02,12.46,15.24,1121,22.8,2.56,10.97,1.82,343,198,1.705,-243.509
PC02,17.43,16.78,1121,24.5,1.9,17.98,3.53,260,200,1.741,-159.86
PC02,12.67,15.38,1124,22.6,2.56,10.66,1.64,346,198,1.612,-246.418
PC02,18.84,17.24,1121,24.9,2.04,19.98,3.78,232,201,1.795,-132.278
PC02,16.2,16.34,1124,24,2.13,16.33,3.04,278,201,1.624,-179.264
PC02,16.96,16.56,1124,24.1,2.17,17.33,3.08,268,200,1.949,-168.76
PC02,15.36,16.05,1124,23.6,2.46,15.16,2.63,292,200,1.57,-192.524
PC02,13.26,15.35,1121,22.9,2.45,11.5,1.8,331,199,1.928,-231.874
PC02,17.31,17.06,1124,24.3,2.28,17.44,3.23,266,200,2.015,-167.023
PC02,14.33,16.05,1124,23.1,2.42,12.99,2.12,317,199,1.833,-217.05
PC02,13.49,15.64,1124,22.8,2.57,12.96,1.77,331,200,1.754,-230.734
PC02,17.89,16.93,1121,24.5,2.16,19.37,3.71,246,200,1.866,-147.047
PC02,12.76,15.39,1124,22.8,2.53,12.2,1.5,333,198,1.713,-234.297
PC02,13.09,15.33,1121,22.9,2.69,11.8,1.66,332,198,1.796,-231.82
PC02,15.73,16.04,1124,23.9,2.43,15.9,2.45,283,200,1.999,-182.962
PC02,10.97,14.3,1121,22.1,3.23,8.64,1.04,375,198,1.733,-275.138
PC02,10.6,14.88,1121,22,2.87,9.96,0.9,370,198,1.716,-270.222
PC02,12.59,15.37,1124,22.6,2.66,12.16,1.86,336,199,1.89,-237.281
PC02,12.85,15.32,1121,22.8,2.75,11.49,2.19,333,199,1.658,-233.044
PC02,24.7,18.8,1124,26.7,0.78,28.62,5.43,143,203,1.904,-43.334
PC02,15.98,16.73,1124,23.7,2.26,16.58,3.03,281,200,1.684,-182.947
PC02,17.66,16.51,1124,24.5,1.85,17.49,3.27,257,201,1.947,-157.139
PC02,14.73,15.77,1124,23.7,2.45,16.36,2.64,293,200,1.606,-192.916
